idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
5242;5242;Avenue Victor Hugo;Tassin-la-Demi-Lune;18682;A PROXI N 51 ANGLE CHEMIN VERNIQUE;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;;2018-04-24;2011-11-09;69244;3740;4,783795448329323;45,765849524406484
2034;2034;Rue P.M. Perret / Rue Sully;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69386;3743;4,850852979054056;45,77138632705466
7785;7785;17 Rue Antoine Lumière;Lyon 8e Arrondissement;28788;17 rue Antoine Lumière à côté borne DALIM;Y101.0.VERRE;Col Sud;GPE;2023-05-26;2023-05-31;2023-05-31;;69388;3746;4,869362901967695;45,74218729200544
6884;6884;Angle Bd Croizat/Emile Zola N° 20;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;3747;4,88627428241734;45,702604267303144
7318;7318;Rue Jacquard;Lyon 4e Arrondissement;28099;Angle villeneuve ;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2017-01-13;2018-08-08;;69384;3751;4,828852677824732;45,77568415586282
1528;1528;43 Avenue Barthélémy Buyer;Lyon 5e Arrondissement;28140;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69385;3753;4,808203936276506;45,759366846857056
4381;4381;33 Avenue Maurice Ravel;Rillieux-la-Pape;24878;sur parking;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-04-08;2018-04-24;2013-02-25;69286;3754;4,898961426943276;45,816784372328236
1907;1907;Rue Saint Pierre de Vaise;Lyon 9e Arrondissement;29213;angle Bd St Exupéry;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;3756;4,807834812878576;45,77321972298622
6828;6828;Avenue Jacques Duclos;Vénissieux;20234;Angle rue Rosenberg;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;3757;4,891297813492416;45,69735379215902
5670;5670;8 Avenue de la Commune de Paris;Givors;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;3761;4,761953189900525;45,60687346611552
6410;6410;Route de Corbas Route de Corbas;Mions;;angle rte de corbas;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2011-09-01;69283;3764;4,949625938158689;45,66315230570325
4356;4356;8 Square Henri Dunant;Rillieux-la-Pape;25248;Derrière l'immeuble n°15 rue Fleury Salignat;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-25;69286;3766;4,895350717179993;45,8224131709735
7427;7427;166 Rue Challemel Lacour;Lyon 8e Arrondissement;28799;;Y101.0.VERRE;Col Sud;COL GUERIN;2021-05-07;2021-05-17;2022-04-19;2022-04-19;69388;3770;4,8527113697767446;45,72930711291591
7288;7288;45 Boulevard du Général de Gaulle;Oullins;11557;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-09-08;2022-01-18;;69149;3773;4,786731089457087;45,71696633946045
3834;3834;Crs André Philip angle Antoine Dutrievoz;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2015-01-30;69266;3775;4,861772435652464;45,77257946190476
2837;2837;12 Rue Saint Théodore;Lyon 3e Arrondissement;27959;En face de l'arrêt de bus;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2023-05-30;2023-05-30;69383;3778;4,863579089876028;45,74838162578976
3207;3207;Place de la Libération;Décines-Charpieu;22896;à Coté WC;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-12-12;69275;3784;4,9474442911192495;45,76930052211692
5151;5151;53 Route de Limonest;Dardilly;06234;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-12;69072;3785;4,762096655964675;45,82425588952354
4011;4011;13 Rue Louis Teillon;Villeurbanne;;Intérieur Atelier Municipaux ;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2010-04-06;2020-02-27;2020-02-27;69266;3741;4,916663852064369;45,75107477710287
1424;1424;Rue Claude-Joseph Bonnet;Lyon 4e Arrondissement;28058;Angle rue Tabareau;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;3790;4,824906660837643;45,7741378045533
1516;1516;86 bis Rue Commandant Charcot;Lyon 5e Arrondissement;28248;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2012-10-08;69385;3792;4,799113542343324;45,75046214549002
5130;5130;12 Route de Vernaison;Irigny;08581;Face 13 Route de Vernaison;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-24;2020-11-30;69100;3793;4,825647524863585;45,66390879487621
E489;E489;31 Rue d'Ivry;Lyon 4e Arrondissement;28062;Remplace Silo 1462;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-10-07;2021-10-07;2021-10-07;;69384;3794;4,835975598985509;45,77719791297249
5641;5641;Allée Nelson Mandela;Givors;35155;vers salle Brassens;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-25;2022-01-24;2019-03-07;69091;3795;4,789312812244275;45,576955163096116
2266;2266;64 Avenue Leclerc;Lyon 7e Arrondissement;;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-01;2014-02-19;69387;3796;4,823709963844806;45,7336112541511
6402;6402;Rue Fernand Léger;Mions;24582;angleBaif;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2011-09-01;69283;3797;4,940578641300579;45,665956760851124
5069;5069;1 Chemin de Chalin;Écully;06710;Entreprise Valpré sur appel;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-10-22;2021-08-11;2021-08-11;69081;3798;4,790460403976357;45,77717117796379
6112;6112;Av. des Combattants/Salvador Allendé;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;3801;4,928675757003009;45,740097340174216
3754;3754;Route de Genas angle rue Cyprian;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-11-26;69266;3803;4,9024133827978424;45,75211768452792
3253;3253;Chemin du Pontet - Face Jardins Ouvriers;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69275;3804;4,984193344604952;45,77646553023779
2284;2284;145 Rue Marcel Mérieux;Lyon 7e Arrondissement;28667;Angle Rue marcel Mérieux/Rue Auguste Payant;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-11-15;2022-04-07;2022-04-07;69387;3807;4,830021217828007;45,738247735606684
1979;1979;Rue Sergent Michel Berthet;Lyon 9e Arrondissement;29215;Place Valmy vers le n°4;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-12-06;2018-04-24;2013-01-07;69389;3810;4,80550409901628;45,77460414220135
5306;5306;Rue Professeur Calmette;Oullins;11712;angle isaac;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-21;2011-10-04;69149;3811;4,812984764630884;45,71134693894289
7441;7441;67 Avenue Paul Santy;Lyon 8e Arrondissement;28712;;Y101.0.VERRE;Col Sud;COL GUERIN;2021-06-10;2021-06-16;2022-02-25;2022-02-25;69388;3814;4,874872732993;45,73015495430202
2595;2595;Avenue Général Frère/Avenue Pierre Millon;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2019-03-06;2013-12-05;69388;3815;4,885421101866222;45,7269351805743
1261;1261;41 Quai Rambaud;Lyon 2e Arrondissement;27539;Vers Batiment orange;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2010-06-07;2021-04-02;2021-04-02;69382;3816;4,815118095650932;45,73921970124478
5626;5626;22 Rue Yves Farge;Givors;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;3818;4,764623060136706;45,59332030108522
7361;7361;15 Rue Jean Bouin;Feyzin;23186;Parking de terre;V101.0.VERRE;Col Sud;COL GUERIN;2020-06-24;2020-07-13;2021-11-09;2020-10-14;69276;3819;4,845984959739616;45,668056360228405
2046;2046;Cours Franklin Roosevelt/Rue Boileau;Lyon 6e Arrondissement;;PLACE KLEBER ;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2008-08-28;69386;3820;4,8487321473233616;45,76934037939274
7352;7352;Quai Pierre Dupont;Rochetaillée-sur-Saône;12964; L'ecluse  VNF  - Face au N° 770;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2017-05-19;2018-04-24;2018-01-29;69168;3821;4,83562158509158;45,84693783402086
1553;1553;79 Boulevard des Castors;Lyon 5e Arrondissement;28147;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69385;3822;4,809085816642025;45,749562629735856
6305;6305;Rue de la Tuillière / rue Thomas;Feyzin;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2021-11-09;2005-05-19;69276;3826;4,845452185166203;45,663467703423784
4586;4586;Rue des Dîmes;Montanay;24718;Face au N° 178;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-03-14;2019-05-06;;69284;3832;4,866273473860581;45,87971858049398
2842;2842;94 Rue de la Balme;Lyon 3e Arrondissement;27811;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2023-12-15;2023-12-15;69383;3867;4,896529651797442;45,75116146319287
1917;1917;Rue Laporte;Lyon 9e Arrondissement;29188;Angle Salengro;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;3838;4,804663547421049;45,778681660344276
7665;7665;178 Rue Professeur Beauvisage;Lyon 8e Arrondissement;28889; en face entre les 2 arbres à gauche du panneau d¿i;Y101.0.VERRE;Col Sud;GPE;2017-01-01;2017-11-30;2023-05-24;2023-05-24;69388;3870;4,862878950794406;45,72791336170972
4321;4321;6 Boulevard de Lattre de Tassigny;Rillieux-la-Pape;24883;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-22;69286;3840;4,904408182290042;45,812397137682154
5747;5747;6 Chemin de Moly;Saint-Genis-Laval;15674;Angle Rue de l'Egalité;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-25;2019-03-08;69204;3851;4,784864230913225;45,70406171904102
1075;1075;Rue Childebert;Lyon 2e Arrondissement;27556;Angle Rue David Girin - Doublon du Silo N° 1239;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-01-01;2023-02-21;2023-02-24;2023-02-24;69382;3853;4,835106142486037;45,76022762297497
6950;6950;Rue de la République;Sathonay-Camp;26650;Face au N°1001;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2012-11-09;2018-04-24;2018-01-19;69292;3854;4,871516110823773;45,82292306218114
4121;4121;23b Chemin de Vassieux;Caluire-et-Cuire;02799;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69034;3856;4,867578534981431;45,79496710388643
2050;2050;Rue Garibaldi / Rue Crillon;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69386;3860;4,850051076111906;45,77072648658618
1408;1408;Rue Bleton;Lyon 4e Arrondissement;28051;angle rue bony;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2012-09-20;69384;3861;4,818643573212209;45,77276485360543
1912;1912;27 Quai Paul Sédallian;Lyon 9e Arrondissement;29088;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;3863;4,821735553650472;45,79344349257725
3751;3751;50 Rue Antoine Primat;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-11-26;69266;3864;4,898440383991778;45,75823463933776
5632;5632;Rue Auguste Delaune sur le parking du stade;Givors;;stade;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;3868;4,77236000805014;45,5968066471768
2011;2011;1 Cours Franklin Roosevelt ;Lyon 6e Arrondissement;;Bouche de metro;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2016-06-07;69386;3873;4,843029627418467;45,76876480008436
4148;4148;65b Ancienne Route de Strasbourg;Caluire-et-Cuire;02937;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69034;3874;4,872015181049172;45,79477937881943
3921;3921;9 Rue de la Boube;Villeurbanne;21226;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-03-28;2018-02-16;69266;3878;4,8923437779074055;45,78077460617348
1020;1020;Allée des Aubépines;La Tour-de-Salvagny;19266;Angle chemin des Aubépines, Rue de la Veyrie;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2019-05-22;2019-06-05;2019-07-02;;69250;3884;4,7188839134997815;45,81205490396666
6844;6844;Voie sans dénomination;Vénissieux;36687;Face au 1 Rue Aulagne;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2019-10-07;2019-10-07;69259;3886;4,870592777522768;45,706839797170375
5358;5358;303 Rue de la Croix du Meunier;Vernaison;20599;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2011-03-04;2022-01-24;;69260;3887;4,813318576169531;45,6491289807924
1140;1140;Place Colbert;Lyon 1er Arrondissement;27307;Face au 9;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-05-14;2019-05-06;2014-03-07;69381;3890;4,834599973677331;45,77222361840907
5621;5621;8 Rue de la Fraternité;Givors;35118;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2024-02-05;2024-02-05;69091;3920;4,7728479511221495;45,59343581402299
7686;7686;32 Rue Louise Michel;Vénissieux;20480;;V101.0.VERRE;Col Sud;COL GUERIN;2022-04-22;2022-05-02;2023-01-10;2023-01-10;69259;3896;4,858623094716183;45,72829879053117
5309B;5309B;Rue Salvador Allende;Oullins;;Angle De Gaulle;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-09-04;2022-01-18;2013-12-04;69149;3898;4,78477643968213;45,717020305948736
7309;7309;1b Rue Auguste Delaune;Givors;35095;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-12-22;2022-01-24;;69091;3899;4,770525236887809;45,595589770593726
7324;7324;1 Rue Henri Moissan;Pierre-Bénite;11988; ;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2017-01-18;2022-01-25;;69152;3897;4,830142949667084;45,70482972057405
7429;7429;36 Chemin de la Croix Pivort;Sainte-Foy-lès-Lyon;15402;face au niveau de l'hötel Kyriad "n°35 à 57;V101.0.VERRE;Col Sud;COL GUERIN;2021-05-18;2021-05-19;2021-05-19;;69202;3910;4,80510976598313;45,730789523498494
1525;1525;Montée du Télégraphe;Lyon 5e Arrondissement;28184;en face place Abbé Larue;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-09-01;2013-02-21;69385;3914;4,8190327712222425;45,756151161648326
7156;7156;Rue des Géraniums;Feyzin;23158;face N°7;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-01-20;2022-01-24;;69276;3917;4,863736479790782;45,66611467326463
6128;6128;26 Rue Jean Voillot;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;3921;4,901800616326633;45,73326976403175
5163;5163;Chemin de la Sauvegarde/Rue Jean Rigaud;Écully;;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2014-02-19;69081;3924;4,787752747180153;45,779348573940005
5101;5101;Rue J. Ricard (Parking Allée des Cèdres);Sainte-Foy-lès-Lyon;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69202;3926;4,80201131976957;45,739060107553925
6423;6423;62 Rue des Coquelicots;Mions;24560;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-06-08;2023-06-08;69283;3929;4,9511740373761794;45,66966011622148
5763;5763;Rue Stéphane Déchant;La Mulatière;11229;Sur parking;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2010-12-17;2021-01-22;2014-05-14;69142;3931;4,813651457768197;45,725102084766995
1145;1145;102 Rue du Bourbonnais;Lyon 9e Arrondissement;29156;DEVANT MUR PEINT;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-11-05;2018-04-24;;69389;3932;4,7939507303114866;45,77357555680579
6106;6106;Face au 18 Avenue St Exupéry;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;3885;4,912395649514903;45,72672429480527
6821;6821;Rue des Marguerites;Vénissieux;20387;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2005-12-16;69259;3937;4,860751958103044;45,693872936372046
5538;5538;34 Rue Pierre Semard;Grigny;;Centre aéré;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-21;2022-01-24;;69096;3938;4,798676081976081;45,614282757588086
4372;4372;Place de l'Eglise;Rillieux-la-Pape;;Sur parking - Face 4914;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-10-15;2018-04-24;2018-01-18;69286;3939;4,911861586795291;45,8341319284149
3518;3518;Rue des Onchères angle rue des vercheres;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;2014-09-17;69256;3944;4,927742482995406;45,78023353605342
5652;5652;Rue Pierre et Marie Curie/Cité Ambroise Croizat;Givors;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;3946;4,768735117450159;45,597898063062395
5415;5415;Square de la Sarra Vers Ch. Grand Revoyet;Oullins;;Square de la Sarra Vers Ch. Grand Revoyet;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-21;;69149;3947;4,802523856030503;45,710675845381004
1910;1910;140 Avenue Sidoine Apollinaire;Lyon 9e Arrondissement;28952;vers Leclerc;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-15;69389;3948;4,803378549308357;45,7635516299103
3408;3408;Rue Jean Collet face rue Professeur Roux;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-01-13;69282;3952;5,000266683383798;45,78055343289502
7797;7797;64 Avenue de la République;Tassin-la-Demi-Lune;18659;Devant la résidence OVELIA;W101.0.VERRE;Col Sud;COL GUERIN;2023-06-22;2023-06-28;2023-06-28;;69244;3954;4,778106844912139;45,763911725301604
E538;E538;12 Rue Pré Gaudry;Lyon 7e Arrondissement;28683;Rue Pré Gaudry angle Félix Brun;X101.0.VERRE;Col Sud;COL GUERIN;2021-05-31;2021-06-30;2021-06-30;;69387;3956;4,834214987263299;45,741186697663764
1213;1213;29 Rue Smith;Lyon 2e Arrondissement;27646;vers place de l'hippodrome;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-05-23;2018-04-24;2013-02-19;69382;3959;4,824247527447188;45,74499089928845
4414;4414;14 Quai d'Illhaeusern;Collonges-au-Mont-d'Or;05065;vers le retaurant "Bellagio";V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-09-02;2018-04-24;;69063;3962;4,849434414206038;45,829639410352144
E383;E383;36 Chemin de Montlouis;Écully;06717;allées 36/38;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-05-30;2018-04-24;;69081;3971;4,783569022552868;45,79260915553446
7066;7066;14 Rue Professeur Kleinclausz;Lyon 8e Arrondissement;28891;Numéro 21;Y101.0.VERRE;Col Sud;COL GUERIN;2018-10-01;2018-10-09;2022-04-19;;69388;3972;4,859952972550689;45,73738218853298
7498;7498;45 Rue Raulin;Lyon 7e Arrondissement;28689;;X101.0.VERRE;Col Sud;COL GUERIN;2022-01-11;2022-01-18;2022-01-18;;69387;3976;4,835232656000934;45,74770550648812
4510;4510;Chemin de Grolles;Albigny-sur-Saône;00121;En face 31;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-10-22;2018-04-24;2013-02-08;69003;3978;4,827142695725462;45,860092615880156
4500;4500;Boulevard Marcel Yves André;Rillieux-la-Pape;34410;Face au N° 323 (club de tennis);V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-08-07;2017-12-05;2022-02-25;2022-02-25;69286;3979;4,899375262129608;45,806519199435975
5540;5540;17 Rue de Pressensé;Grigny;;face à la pharmacie;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-22;2022-01-24;;69096;3980;4,779240049454441;45,60298886363024
4354;4354;Rue Le Nôtre/Chemin du Bois;Rillieux-la-Pape;;angle chemin du Bois;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-25;69286;3982;4,890965501662669;45,81007130743839
7346;7346;Rue Du Belvédère Angle Rue Terre Brande;Givors;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2017-04-24;2022-01-24;2017-04-24;69091;3984;4,747368425524018;45,590988919644545
3833;3833;Rue Jean Novel angle Rue Général Dayan;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-08-26;2016-02-22;69266;3986;4,860872048794445;45,772095789205956
7314;7314;240 Rue Clément Ader;Corbas;22529;Face Club des Parachutistes;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-12-22;2021-12-02;;69273;3988;4,913660531433331;45,6584032521008
4385;4385;Rue Louis Blériot à coté de Castorama;Rillieux-la-Pape;;ZI Champ du Roy (vers arrêt de bus);V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-05-12;2018-04-24;2013-02-25;69286;3992;4,908333552259234;45,82853765988418
1443;1443;Rue Henri Gorjus;Lyon 4e Arrondissement;28097;angle rue Henri Chevalier;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;3993;4,823847533616349;45,78418225415345
1427;1427;Rue Clos Savaron;Lyon 4e Arrondissement;28080;Angle rue Deleuvre;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-08-08;2014-03-05;69384;3994;4,825393948886825;45,78259346048717
3555;3555;Che.du Tabagnon au bout Angle Rue Freres Bertrand;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2019-07-30;2008-09-08;69256;4026;4,914879276980542;45,78495862327793
6960;6960;611 Avenue Victor Hugo;Rillieux-la-Pape;24879;rue Lamartine;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-01-22;2018-04-24;2014-03-07;69286;3999;4,886131914764505;45,820023879864344
3950;3950;Rue Dupeuble/Rue Chateau Gaillard;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69266;4049;4,887864750740196;45,77475388025767
3683;3683;Rue St Exupery/Rue Florian (Ferrandiere);Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69266;4008;4,880396982608419;45,75847909516527
7396;7396;12 Allée des Sports;Pierre-Bénite;32453;;V101.0.VERRE;Col Sud;COL GUERIN;2020-12-10;2021-01-14;2022-01-25;2021-01-14;69152;4012;4,817836204225576;45,69988562155661
1951;1951;Rue Louis Loucheur;Lyon 9e Arrondissement;29193;En face le 25;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;4014;4,8002848522319;45,76796004997938
1950;1950;Avenue Barthélémy Buyer;Lyon 9e Arrondissement;28945;sur parking;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-21;69389;4015;4,797108774060422;45,76405942343054
2550;2550;Rue Bataille/Boulevard Jean XXIII;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-15;2013-12-05;69388;4018;4,8719934232276305;45,73794665037789
7790;7790;Voie sans dénomination;Vénissieux;36695;Place du marché des Minguettes rue Président Edoua;V101.0.VERRE;Col Sud;COL GUERIN;2023-06-21;2023-06-21;2023-06-21;;69259;4019;4,875939122492331;45,6965992635946
6403;6403;Chemin du Charbonnier;Mions;24566;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2011-09-01;69283;4030;4,941141280356664;45,66088240384008
5113;5113;Av Charles De Gaulle - Rue Jarosson(Vers L'entrée du Parking;Sainte-Foy-lès-Lyon;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69202;4031;4,797125331768347;45,74127627765536
1415;1415;Rue Chazière;Lyon 4e Arrondissement;28057;angle rue Hénon;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;4038;4,8160216767236435;45,77952843489617
6842;6842;Route de Corbas - Jean Duclos;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;4041;4,890611417673785;45,69064180357
6215;6215;Rue du Midi vers Rond Point sur Parking;Corbas;;Rue du Midi vers Rond Point sur Parking;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-01-25;;69273;4046;4,8948300366433255;45,66168007853474
4185;4185;Montée de la Boucle;Lyon 4e Arrondissement;28010;Angle cours Aristide Briand;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2009-01-08;2018-04-24;2013-02-20;69384;4047;4,841145507328019;45,77955556810015
2529;2529;Face au 73 Avenue Paul Santy ;Lyon 8e Arrondissement;;à coté d'ALDI;Y101.0.VERRE;Col Sud;GPE;2017-05-22;;2018-04-24;2011-05-09;69388;3996;4,875533462607686;45,729702440381466
6813;6813;16 Avenue Maurice Thorez;Vénissieux;20240;face tour Grise;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;4050;4,8628937185476255;45,69893967802398
3591;3591;Chemin du Gabugy / Angle Rue Beraud;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2008-03-21;2018-04-24;2010-12-29;69256;4051;4,917693303832272;45,77290997943874
6836;6836;277 Route de Vienne;Vénissieux;20337;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;4053;4,854082253139937;45,72685964355058
3715;3715;157 Route de Genas;Villeurbanne;21353;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-07-18;2023-07-18;69266;4058;4,891064054064565;45,75418523452863
6656;6656;Rue Aristide Briand,Salle des Fêtes Espace Mosaïque Derriere;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69290;4060;4,929293957590584;45,69433581177769
4410;4410;Place Saint Martin;Collonges-au-Mont-d'Or;05062;déplacé provisoirement;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-10-06;2006-09-22;69063;4065;4,844102774437842;45,81787938136395
